EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,MatchMethod,Confidence,CreatedAt,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5038673184241,5055441466927,B0FFTC714K,Prima Colour-Coded PP Measuring Spoon Set 6pc,"Goodyear Universal 385mm Extra Torque Arms Spanner Extension Bar, Extender, Offset Extension Wrench, Ratchet, Serpentine Belt Tool, Pry Bar Wrench Adaptor, Lever Bar, Extendable Breaker",https://www.poundwholesale.co.uk/prima-colour-coded-pp-measuring-spoon-set-6pc,https://www.amazon.co.uk/dp/B0FFTC714K,EAN,high,2025-08-24T17:55:54.266479,,,Available (see Keepa data),1,1.06,0.8833333333333334,21.99,2.74875,2.8,0.55,3.665,1.3964166666666669,15.331499999999998,2.268583333333333,11.342916666666666,791.3662790697672,8.3785,61.898590268303764
5038673172156,5055441466927,B0FFTC714K,Deep Mixing Bowl Stainless Steel - 24X9.5cm,"Goodyear Universal 385mm Extra Torque Arms Spanner Extension Bar, Extender, Offset Extension Wrench, Ratchet, Serpentine Belt Tool, Pry Bar Wrench Adaptor, Lever Bar, Extendable Breaker",https://www.poundwholesale.co.uk/deep-mixing-bowl-stainless-steel-24x9-5cm,https://www.amazon.co.uk/dp/B0FFTC714K,EAN,high,2025-08-24T17:57:30.219382,,,Available (see Keepa data),1,1.19,0.9916666666666667,21.99,2.74875,2.8,0.55,3.665,1.4180833333333336,15.331499999999998,2.2469166666666665,11.234583333333333,728.7297297297297,8.5085,61.307412460209186
5038673180120,,B0BP82LZMF,Prima Fries & Vegetable Cutter,Tirana 19 in 1 Vegetable Chopper Box Onion Chopper Salad Chopper Food Dicer Mandoline Vegetable Slicer Mandolin Slicer Onion Cutter,https://www.poundwholesale.co.uk/prima-fries-vegetable-cutter,https://www.amazon.co.uk/dp/B0BP82LZMF,title,medium,2025-08-24T17:50:31.209204,800.0,Available (see Keepa data),,1,2.17,1.8083333333333333,14.99,2.25,3.26,0.55,2.4983333333333335,1.5736666666666668,8.378,0.9246666666666667,4.623333333333334,196.04240282685515,9.442,37.01134089392929
5055566909385,5060880060032,B09HTXGVYP,1 Litre Measuring Jug,"Acense Polypropylene Measuring Jug, Precise Measurement, Perfect Narrow Stem, Spillage-Free, Multi-Purpose Flour, Ground Almonds, Sugar, Milk, Oil, Dishwasher Safe, Capacity: 1ltr/35fl.oz",https://www.poundwholesale.co.uk/1-litre-measuring-jug,https://www.amazon.co.uk/dp/B09HTXGVYP,title,medium,2025-08-24T17:56:47.373121,100.0,,Available (see Keepa data),1,0.6,0.5,6.6,0.825,2.8,0.55,1.1,0.935,2.25,0.16500000000000004,0.8250000000000002,78.57142857142858,5.609999999999999,15.000000000000002
5038673182933,,B0D3QJ8F1P,Prima Rubber Baster,"2 Pcs Turkey Baster Large,Chicken Basting Cooking Pipette,Aquarium Injector, Plastic Dropper Rubber Head",https://www.poundwholesale.co.uk/rubber-basher,https://www.amazon.co.uk/dp/B0D3QJ8F1P,title,medium,2025-08-24T17:51:26.318271,,Available (see Keepa data),,1,0.92,0.7666666666666667,6.59,0.99,2.65,0.55,1.0983333333333334,0.9913333333333333,2.2220000000000004,0.1070000000000001,0.535000000000001,40.632911392405134,5.9479999999999995,9.742033383915041
5015302459956,5015302459956,B00CJFSLYQ,Egg Cup Set Assorted Colours 4 Pack,Egg Cups Kids Adult Eggy Soldiers Breakfast Home Kitchen Office Pack of 4 - Colors May Vary,https://www.poundwholesale.co.uk/4-pack-egg-cups-assorted-colours,https://www.amazon.co.uk/dp/B00CJFSLYQ,EAN,high,2025-08-24T17:53:04.323302,,,Available (see Keepa data),1,0.71,0.5916666666666667,5.9,0.89,2.65,0.55,0.9833333333333335,0.9363333333333334,1.6520000000000001,0.04700000000000015,0.23500000000000032,20.583941605839446,5.617999999999999,4.779661016949159
5038673185477,,B0D25YFS8F,Prima Stainless Steel Oil Dispenser 750ml,"SWEET VIEW Olive Oil Spray Bottle, 470ml 2 In 1 Glass Oil Dispenser/Pour & Sprayr Bottle, Kitchen Accessories, Kitchen Gadgets for Air Fryer, Salad, BBQ(Black)",https://www.poundwholesale.co.uk/prima-stainless-steel-oil-dispenser-750ml,https://www.amazon.co.uk/dp/B0D25YFS8F,title,medium,2025-08-24T17:54:13.000411,,Available (see Keepa data),,2,5.85,4.875,8.79,1.32,2.7,0.55,1.465,1.8890000000000002,3.9659999999999984,-0.42400000000000015,-2.120000000000001,-39.078341013824904,11.334,-28.94197952218432
5015302462703,5015302462703,B008ESN6PG,Coco & Grey Microwave Plate Cover 26cm 2 Pack,"Set of 2 Ventilated Microwave Food Plate Dish Cover Kitchen Cooking, Pack of 2",https://www.poundwholesale.co.uk/2pk-microwave-plate-cover-26cm-set-2,https://www.amazon.co.uk/dp/B008ESN6PG,EAN,high,2025-08-24T17:49:25.960648,600.0,Available (see Keepa data),Available (see Keepa data),16,0.99,0.8250000000000001,5.69,0.85,3.26,0.55,0.9483333333333335,1.097,0.7580000000000009,-0.1486666666666665,-0.7433333333333323,-54.060606060605984,6.581999999999999,-15.676625659050943
5038673185156,,B0BNJY2CR5,Prima Plastic Sieves 4 Pack,4 Pack Plastic Sieves Multi Purpose Small Mesh Scoop Sieve Strainer Food Kitchen Easy to Use and Clean,https://www.poundwholesale.co.uk/prima-plastic-sieves-4-pack,https://www.amazon.co.uk/dp/B0BNJY2CR5,title,medium,2025-08-24T17:55:06.667671,,,Available (see Keepa data),1,1.0,0.8333333333333334,4.5,0.5625,2.8,0.55,0.75,0.9491666666666666,0.46500000000000075,-0.1991666666666666,-0.9958333333333327,-71.98795180722887,5.694999999999999,-26.55555555555554
5056338382795,5056338382795,B089YW9YWV,DID 29.5cm Medium Metal Barbecue Skewers 5pc,DID 5 Piece Medium Metal Barbecue Skewers 29.5cm,https://www.poundwholesale.co.uk/did-29-5cm-medium-metal-barbecue-skewers-5pc,https://www.amazon.co.uk/dp/B089YW9YWV,EAN,high,2025-08-24T17:52:13.498658,,Available (see Keepa data),,6,0.6,0.5,3.24,0.49,2.94,0.55,0.5400000000000001,0.8959999999999999,-0.8759999999999994,-0.35599999999999976,-1.7799999999999994,-169.52380952380946,5.3759999999999994,-65.9259259259259
