EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,MatchMethod,Confidence,CreatedAt,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5055319551021,5056587008200,B0CD7M7BNY,Rapide Mahogany Gloss Varnish 170ml,GUARD YV - Yacht Varnish Clear High Gloss Interior & Exterior For Wood Marine and Boats (5 Litre),https://www.poundwholesale.co.uk/rapide-mahogany-gloss-varnish-170ml,https://www.amazon.co.uk/dp/B0CD7M7BNY,title,medium,2025-08-24T17:30:21.491887,,,Available (see Keepa data),1,0.67,0.5583333333333333,54.95,6.86875,2.8,0.55,9.158333333333335,2.155416666666667,43.347500000000004,7.002916666666668,35.014583333333334,3159.2105263157896,12.9325,76.46496815286625
5055319552394,,B0CKX1FG7P,Mean Machine Auto Spray Silver Wheel 300ml,"Cliselda Acrylic Display Case with Black Base, Assemble Acrylic Display Box, Acrylic Box Curiosity Cube Plastic Dustproof Showcase for Display Collectible Action Figures Toys (20x20x30 cm)",https://www.poundwholesale.co.uk/mean-machine-auto-spray-silver-wheel-300ml,https://www.amazon.co.uk/dp/B0CKX1FG7P,EAN,high,2025-08-24T17:33:19.268776,,Available (see Keepa data),,1,0.65,0.5416666666666667,26.99,4.05,3.26,0.55,4.498333333333333,1.6803333333333335,18.218,2.8179999999999996,14.09,1290.6870229007632,10.082,62.645424231196735
5055319517584,5056399119491,B08VDSMQ7W,All Purpose Wood Colour Mahogany Dark Oak Spray Paint 400ml,"HOMCOM Display Cabinet Case for Home Office, 60x80cm, Black and White",https://www.poundwholesale.co.uk/all-purpose-wood-colour-dark-oak-spray-paint-400ml-tough-and-durable-finish-long-lasting,https://www.amazon.co.uk/dp/B08VDSMQ7W,EAN,high,2025-08-24T17:38:33.414220,,,Available (see Keepa data),1,1.5,1.25,39.99,6.0,7.07,0.55,6.665000000000001,2.974,24.306000000000004,3.6910000000000007,18.455000000000002,1025.2777777777778,17.844,55.3788447111778
5055319598101,5055319598101,B075FXJ9DL,Paint Factory Creative Enamel Paint Black Gloss 200ml,"Temporary Hair Colour - 6 cans BLUE,PURPLE,GREEN,SILVER,GOLD AND RED (1 Each Colour)",https://www.poundwholesale.co.uk/enamel-paint-black-gloss-250ml,https://www.amazon.co.uk/dp/B075FXJ9DL,EAN,high,2025-08-24T17:33:58.883133,,,Available (see Keepa data),3,0.67,0.5583333333333333,12.9,1.6125,2.8,0.55,2.1500000000000004,1.1041666666666667,7.605000000000001,1.0458333333333336,5.229166666666667,471.80451127819543,6.624999999999999,48.64341085271318
5055319557054,5055319557054,B008DV3MIU,Guard And Pride Teak Oil Protects And Enhances All Exterior Hardware Spray 250ml (Ideal For Outdoor Furniture),250ml Teak Oil Exterior Hardwood/Softwood Garden Furniture Spray Can protection,https://www.poundwholesale.co.uk/guard-and-pride-teak-oil-protects-and-enhances-all-exterior-hardware-spray-250ml-ideal-for-outdoor-furniture,https://www.amazon.co.uk/dp/B008DV3MIU,EAN,high,2025-08-24T17:37:00.973364,,,Available (see Keepa data),1,0.67,0.5583333333333333,10.99,1.37375,2.8,0.55,1.8316666666666668,1.0564166666666668,5.9815000000000005,0.77525,3.8762499999999998,349.7368421052631,6.3385,42.324840764331206
15055319571323,,B0FKGP29QV,Paint Factory Blackboard Black Spray Paint 250ml,Side Handle Rotary Hammer Replacement Part Compatible for Bosch 11311EVS MH10-SE GSH 11E Power Tool Accessory Black,https://www.poundwholesale.co.uk/paint-factory-household-blackboard-paint-250ml,https://www.amazon.co.uk/dp/B0FKGP29QV,EAN,high,2025-08-24T17:36:21.928610,,,Available (see Keepa data),1,0.67,0.5583333333333333,8.05,1.00625,2.8,0.55,1.341666666666667,0.9829166666666667,3.482500000000001,0.35875000000000035,1.793750000000001,161.84210526315798,5.897499999999999,26.73913043478262
5055319556071,5055319556071,B011IEZMMW,Auto Extreme High Performance Chain Lube Spray 200ml,Mean Machine Bicycle chain lube oil lubricant spray 200ml (2),https://www.poundwholesale.co.uk/auto-extreme-high-performance-chain-lube-spray-200ml,https://www.amazon.co.uk/dp/B011IEZMMW,EAN,high,2025-08-24T17:28:50.238515,,,Available (see Keepa data),2,0.67,0.5583333333333333,7.99,0.99875,2.8,0.55,1.3316666666666668,0.9814166666666667,3.4315000000000007,0.35025000000000006,1.7512500000000006,158.00751879699254,5.8885,26.301627033792247
5055319517652,5063613026510,B0DJFRXT2B,"All Purpose Candy Purple Spray Paint 400ml (Metal,Wood And Plastic)","YSAMAX All Purpose Purple Spray Paint, Gloss Finish, Aerosol Form, Fast-Drying Formula, Both Indoor And Outdoor Conditions, Long-Lasting Performance, 250ML, (2PCS)",https://www.poundwholesale.co.uk/all-purpose-candy-purple,https://www.amazon.co.uk/dp/B0DJFRXT2B,title,medium,2025-08-24T17:35:41.870632,,,Available (see Keepa data),1,1.81,1.5083333333333335,10.95,1.36875,2.8,0.55,1.825,1.2454166666666666,5.947500000000001,0.5795833333333333,2.897916666666667,140.78947368421052,7.472499999999999,31.757990867579917
5055319517515,5056555418574,B09HKWXYK8,All Purpose Spray Paint Metallic Gold 400ml,"Classic Signature - 1 x Metallic Shimmering Gold Spray Paint 400ml Multi-Purpose Use, Spray for Metal and Wooden Furniture, Ornaments, Decorative Items and Much More for Interior & Exterior",https://www.poundwholesale.co.uk/all-purpose-spray-paint-metallic-gold-400ml,https://www.amazon.co.uk/dp/B09HKWXYK8,EAN,high,2025-08-24T17:37:45.295143,,,Available (see Keepa data),1,1.5,1.25,5.97,0.78,2.75,0.55,0.995,1.066,1.734,-0.07100000000000006,-0.3550000000000004,-19.722222222222246,6.396,-7.135678391959808
5055319517386,5056555415566,B09GM3JVCV,"All Purpose Forest Green Spray Paint 400ml (Metal,Wood And Plastic)","Classic Signature - 1 x All Purpose Forest Green Aerosol Spray Paint 400ml Quick Drying Spray, Fast Dry and Excellent Coverage for Metal, Wood, Plastic and More",https://www.poundwholesale.co.uk/all-purpose-forest-green-spray-paint-400ml-metal-wood-and-plastic,https://www.amazon.co.uk/dp/B09GM3JVCV,EAN,high,2025-08-24T17:28:08.970850,,,Available (see Keepa data),1,1.5,1.25,5.97,0.78,2.75,0.55,0.995,1.066,1.734,-0.07100000000000006,-0.3550000000000004,-19.722222222222246,6.396,-7.135678391959808
