EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,MatchMethod,Confidence,CreatedAt,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5038673140582,,B01GGC86BA,Prima Wooden Handle BBQ Skewer 5mm,Tri-star 6pc 54cm stainless steel BBQ Skewers 5mm with Wooden Handle,https://www.poundwholesale.co.uk/prima-wooden-handle-bbq-skewer-5mm,https://www.amazon.co.uk/dp/B01GGC86BA,title,medium,2025-08-24T18:09:30.680593,,,Available (see Keepa data),1,0.888,0.74,16.99,2.12375,2.8,0.55,2.8316666666666666,1.24275,11.081499999999998,1.5889166666666665,7.944583333333333,615.8591731266149,7.4565,56.1124190700412
5056170352628,5065021677131,B0FHC1FC5H,Ember BBQ Bamboo Skewers 30cm 100 Pack,"30cm Bamboo Skewers – 3mm Thick, 150-Pack – Natural Bamboo Sticks for BBQ, Grilling, Fruit & Crafts – Food-Safe, Eco-Friendly & Compostable – Smooth & Strong",https://www.poundwholesale.co.uk/ember-bbq-bamboo-skewers-30cm-100-pack,https://www.amazon.co.uk/dp/B0FHC1FC5H,title,medium,2025-08-24T18:12:44.889696,,Available (see Keepa data),,1,0.672,0.56,8.89,1.33,3.65,0.55,1.481666666666667,1.2180000000000002,2.9140000000000006,0.2636666666666667,1.3183333333333334,118.76876876876877,7.308000000000001,17.795275590551178
5000170501036,8809782554884,B09D7QJP1M,My Home Little Chef Microwave Oven Toy,"d'Alba Italian White Trufe Waterfull Tone-up suncreen SPF 50+ PA++++,Vegan hybrid UV filters tinted suncreen, glow and brightening suncreen, Safe use for dry and sensitive skin, Korean skincare",https://www.poundwholesale.co.uk/my-home-little-chef-microwave-oven-toy,https://www.amazon.co.uk/dp/B09D7QJP1M,EAN,high,2025-08-24T18:17:28.752078,700.0,Available (see Keepa data),Available (see Keepa data),4,6.371999999999999,5.31,15.0,2.25,2.72,0.55,2.5,2.1660000000000004,9.036,0.33399999999999963,1.6699999999999982,28.49829351535833,12.996000000000002,13.359999999999985
5053249002491,,B0DX68NFHZ,Simply Eggs Egg Timer,"Yeeanno Egg Timer,3 Pcs Generic Egg Timers for Boiling Eggs Colour-Changing Time Timer,Reusable Kitchen Gadget Heat Sensitive,Boiling Tool Cooking Accessories,Eggs Safe Durable Kitchen Aid Tool",https://www.poundwholesale.co.uk/simply-eggs-egg-timer,https://www.amazon.co.uk/dp/B0DX68NFHZ,title,medium,2025-08-24T18:08:42.236626,,Available (see Keepa data),,1,0.9359999999999999,0.78,5.99,0.9,2.42,0.55,0.9983333333333335,0.9299999999999999,2.0060000000000007,0.06833333333333358,0.3416666666666677,25.689223057644185,5.579999999999999,6.84474123539234
5015302426422,5015302426422,B07Z3MVJQL,Royle Home Clear Butter Dish,Cook House Plastic Butter Dish Box with Lid,https://www.poundwholesale.co.uk/royle-home-clear-butter-dish,https://www.amazon.co.uk/dp/B07Z3MVJQL,EAN,high,2025-08-24T18:16:11.767936,,Available (see Keepa data),Available (see Keepa data),8,1.02,0.85,5.58,0.84,2.65,0.55,0.9300000000000002,0.978,1.3920000000000003,-0.04799999999999982,-0.23999999999999932,-17.142857142857096,5.867999999999999,-5.161290322580631
5038673184814,5060831803657,B09335G4M2,Prima Bamboo Skewer 25cm 150 Pack,Bamboo BBQ Skewers 150 Pack 25cm Kebab BBQ Marshmallows Veg Burgers Buffet Party,https://www.poundwholesale.co.uk/prima-bamboo-skewer-25cm-150-pack,https://www.amazon.co.uk/dp/B09335G4M2,title,medium,2025-08-24T18:13:57.814727,,,Available (see Keepa data),1,0.8160000000000001,0.68,4.9,0.6125,2.8,0.55,0.8166666666666668,0.9284999999999999,0.8050000000000006,-0.11183333333333312,-0.5591666666666653,-45.460704607045955,5.570999999999999,-13.693877551020373
5038673141381,5038673141381,B00J4KQSG2,"Prima BBQ Skewer With Spring Handle 22"" 6pc","PRIMA BBQ Skewer with Spring Handle 22"" 6Pc",https://www.poundwholesale.co.uk/prima-bbq-skewer-with-spring-handle-22-6pc,https://www.amazon.co.uk/dp/B00J4KQSG2,EAN,high,2025-08-24T18:14:43.077935,,,Available (see Keepa data),4,5.7,4.75,7.95,1.19,3.65,0.55,1.3250000000000002,2.028,2.1420000000000003,-0.7029999999999998,-3.5150000000000006,-66.32075471698114,12.168000000000001,-53.05660377358491
5038673141367,5038673141367,B0CCJW763N,Prima Bamboo Skewers 35cm 25 Pack,"PRIMA 14136C 25pc-35cm 14"" Bamboo BBQ Skewer Thick, Wood",https://www.poundwholesale.co.uk/prima-bamboo-skewers-35cm-25-pack,https://www.amazon.co.uk/dp/B0CCJW763N,EAN,high,2025-08-24T18:15:23.245621,,,Available (see Keepa data),1,1.524,1.27,7.99,1.2,5.77,0.55,1.3316666666666668,1.7580000000000002,-0.3739999999999988,-0.42633333333333345,-2.131666666666667,-117.12454212454213,10.548,-32.01501877346683
5038673184821,5038673184821,B0CDC8MJBZ,Prima Bamboo Skewer 30cm 80 Pack,Prima 18482C 80pc-30cm Bamboo Skewer (4mm Thickness),https://www.poundwholesale.co.uk/prima-bamboo-skewer-30cm-80-pack,https://www.amazon.co.uk/dp/B0CDC8MJBZ,EAN,high,2025-08-24T18:10:43.544626,,,Available (see Keepa data),1,0.852,0.71,6.99,1.05,5.77,0.55,1.1650000000000003,1.616,-1.193999999999999,-0.45099999999999985,-2.255,-178.96825396825395,9.696,-38.71244635193133
5038673141374,5038673141374,B00EALH36O,Prima Bamboo Skewers 35cm 50 Pack,"PRIMA 14137C 50pc-35cm 14"" BBQ Skewer Thin, Bamboo",https://www.poundwholesale.co.uk/prima-bamboo-skewers-35cm-50-pack,https://www.amazon.co.uk/dp/B00EALH36O,EAN,high,2025-08-24T18:11:53.560007,,,Available (see Keepa data),2,1.188,0.99,5.99,0.9,5.77,0.55,0.9983333333333335,1.6420000000000003,-2.0139999999999993,-0.6436666666666668,-3.2183333333333337,-208.982683982684,9.852,-64.47412353923205
